DATE,HOUR,COAL,FUEL_GAS,SELF_PRODUCER,NUCLEAR,HYDRO,COMBINED_CYCLE,WIND,THERMAL_SOLAR,PHOTOVOLTAIC_SOLAR,RESIDUALS,IMPORT,IMPORT_WITHOUT_MIBEL
12/01/2022,19,808.0,,,7087.8,3757.9,7710.1,9819.9,158.3,107.7,5050.7,,1391.0
12/01/2022,20,808.0,,,7087.8,4423.3,7717.1,9868.4,29.0,12.0,5064.8,,1504.5
12/01/2022,21,808.0,,,7087.8,3680.6,7723.3,9585.1,23.8,6.9,5061.0,,1090.3
12/01/2022,22,808.0,,,7087.8,2279.5,7714.7,9154.8,2.1,6.2,5034.7,,1809.4
12/01/2022,23,808.0,,,7087.8,1718.0,7111.1,8610.7,1.9,5.8,4992.7,,961.8
12/01/2022,24,808.0,,,7088.7,1561.3,6048.6,8045.6,1.9,5.7,4877.6,,255.1
12/02/2022,1,1172.0,,,7095.8,2300.2,6097.7,2813.7,4.5,221.6,4582.3,,3191.0
12/02/2022,2,1172.0,,,7096.7,2093.5,5647.0,2500.2,4.5,221.6,4560.2,,3191.0
12/02/2022,3,1172.0,,,7096.7,1148.6,5460.5,2240.3,4.5,303.8,4563.3,,3191.0
12/02/2022,4,1172.0,,,7096.7,761.0,5460.9,2206.6,4.5,281.6,4546.4,,2799.0
12/02/2022,5,1172.0,,,7096.7,568.7,5320.7,2163.1,4.5,281.7,4545.3,,2799.0
12/02/2022,6,1172.0,,,7097.7,578.7,5372.7,2111.4,4.5,220.8,4538.1,,2799.0
12/02/2022,7,1172.0,,,7098.7,597.0,6030.4,2039.1,4.5,134.9,4508.7,,2799.0
12/02/2022,8,1172.0,,,7098.7,1713.6,6924.8,1989.6,4.5,138.5,4509.8,,1882.7
12/02/2022,9,1172.0,,,7098.7,2567.7,7443.1,2023.4,4.7,400.6,4520.7,,1400.3
12/02/2022,10,1172.0,,,7097.8,2750.3,7434.2,2010.2,4.8,2531.4,4517.0,,1204.0
12/02/2022,11,1172.0,,,7097.8,1447.2,7345.9,1812.0,34.8,5134.1,4472.9,,2345.4
12/02/2022,12,1172.0,,,7097.8,912.2,6496.7,1648.6,156.5,6702.5,4426.4,,3019.6
12/02/2022,13,1172.0,,,7097.8,817.2,6448.6,1736.7,311.3,7467.4,4435.1,,2157.9
12/02/2022,14,1171.4,,,7097.8,732.2,6289.4,2000.4,485.5,7566.1,4418.7,,3136.3
12/02/2022,15,1169.7,,,7097.8,549.8,6272.0,2193.3,538.1,7398.0,4405.4,,2413.4
12/02/2022,16,1169.7,,,7096.8,523.1,6236.1,2352.0,584.0,6806.4,4411.9,,1616.2
12/02/2022,17,1171.4,,,7097.8,642.9,6272.8,2398.2,592.5,5320.8,4469.7,,1910.1
12/02/2022,18,1172.0,,,7096.8,956.2,6910.5,2494.3,398.4,2801.2,4466.6,,1565.3
12/02/2022,19,1172.0,,,7097.8,3393.2,7727.4,2627.4,165.2,516.1,4502.6,,570.0
12/02/2022,20,1172.0,,,7097.8,4515.1,7745.9,2822.8,41.8,122.5,4641.4,,940.3
12/02/2022,21,1172.0,,,7097.8,3788.1,7752.6,3073.9,5.2,39.3,4534.4,,3653.0
12/02/2022,22,1172.0,,,7098.7,3260.7,7764.2,3509.8,4.7,6.4,4518.5,,3653.0
12/02/2022,23,1172.0,,,7098.7,1552.1,7762.4,4104.3,4.6,6.0,4499.8,,3653.0
12/02/2022,24,1172.0,,,7098.7,898.7,5759.8,4691.0,4.5,5.8,4483.9,,3607.5
12/03/2022,1,827.0,,,7090.4,3389.5,1473.0,6465.8,13.0,407.3,4787.0,,1700.5
12/03/2022,2,827.0,,,7090.4,1994.2,733.0,7465.6,13.0,407.3,4787.8,,2008.7
12/03/2022,3,827.0,,,7090.4,1410.6,733.0,8518.9,13.0,407.3,4771.4,,309.5
12/03/2022,4,827.0,,,7090.4,1381.6,733.0,9358.1,13.0,302.0,4758.2,,0.0
12/03/2022,5,827.0,,,7091.3,1484.6,733.0,9951.2,13.0,250.1,4738.4,,0.0
12/03/2022,6,827.0,,,7094.3,1379.2,733.0,10311.6,13.0,309.6,4739.8,,0.0
12/03/2022,7,827.0,,,7095.4,899.5,803.0,10483.9,13.0,158.4,4718.5,,0.0
12/03/2022,8,827.0,,,7096.3,950.3,1054.0,10488.5,13.2,268.9,4756.6,,0.0
12/03/2022,9,827.0,,,7095.4,902.8,1054.4,10292.3,15.4,1947.6,4769.9,,0.0
12/03/2022,10,827.0,,,7093.4,828.6,863.0,10071.8,119.2,5148.6,4729.2,,0.0
12/03/2022,11,688.0,,,7089.4,746.6,826.0,10217.3,456.3,7546.8,4633.6,,0.0
12/03/2022,12,600.0,,,7092.4,642.0,732.0,10540.0,636.5,8499.6,4538.1,,0.0
12/03/2022,13,600.0,,,7090.4,618.1,732.0,11064.3,770.6,8575.5,4503.2,,0.0
12/03/2022,14,600.0,,,7087.4,616.9,732.0,11530.7,802.1,8400.5,4498.8,,0.0
12/03/2022,15,500.0,,,7088.3,616.1,732.0,11647.3,778.0,7900.8,4483.2,,0.0
12/03/2022,16,500.0,,,7086.4,709.2,732.0,11430.6,702.4,6953.8,4480.9,,0.0
12/03/2022,17,600.0,,,7086.4,722.2,732.0,10895.2,583.6,5556.1,4487.3,,0.0
12/03/2022,18,709.0,,,7093.4,1472.5,863.0,10317.1,399.3,3315.7,4587.6,,0.0
12/03/2022,19,827.0,,,7096.3,2786.9,1055.0,9588.5,181.3,1192.6,4710.4,,0.0
12/03/2022,20,827.0,,,7095.4,4247.9,1053.9,9081.3,38.1,280.2,4735.5,,0.0
12/03/2022,21,827.0,,,7096.3,4300.9,1053.9,9071.4,14.5,205.2,4753.5,,1040.7
12/03/2022,22,827.0,,,7096.3,3067.5,1055.4,9231.7,13.7,204.0,4752.1,,3158.3
12/03/2022,23,827.0,,,7094.3,2187.2,1055.8,9431.1,13.5,203.7,4734.1,,2796.9
12/03/2022,24,827.0,,,7090.4,1800.5,1055.8,9386.8,13.5,158.7,4687.1,,1337.7
13/01/2022,1,805.0,,,7088.8,2270.0,5597.3,7691.2,28.4,5.2,4988.8,,0.0
13/01/2022,2,805.0,,,7088.8,2052.1,5082.3,7060.5,28.4,5.2,4777.8,,0.0
13/01/2022,3,805.0,,,7088.8,1426.8,4824.3,6568.1,19.4,5.2,4773.8,,0.0
13/01/2022,4,805.0,,,7087.8,1426.0,4595.4,6229.5,12.4,5.2,4773.8,,0.0
13/01/2022,5,805.0,,,7088.8,1436.0,4659.3,5935.1,13.2,5.2,4788.5,,0.0
13/01/2022,6,805.0,,,7088.8,1460.8,5685.3,5741.2,13.1,5.2,4795.1,,0.0
13/01/2022,7,875.0,,,7088.8,1819.4,8326.2,5218.1,13.1,5.2,4941.8,,572.0
13/01/2022,8,985.0,,,7088.8,3359.9,9698.2,5021.1,14.7,7.6,4989.2,,1426.0
13/01/2022,9,1021.0,,,7089.7,4982.9,10140.1,4870.5,14.8,193.9,5022.2,,1540.6
13/01/2022,10,1105.0,,,7088.8,4871.4,10359.3,4765.4,21.9,1894.1,5029.3,,886.5
13/01/2022,11,1105.0,,,7087.8,3679.2,10133.1,4568.1,106.3,4651.4,5016.0,,297.7
13/01/2022,12,1105.0,,,7087.8,2250.7,10116.3,4404.7,543.4,6210.1,5010.8,,0.0
13/01/2022,13,1105.0,,,7088.8,2102.9,9943.7,4237.4,886.3,6763.8,5004.2,,0.0
13/01/2022,14,1105.0,,,7087.8,2083.3,9938.4,4153.2,962.1,6906.7,5007.0,,0.0
13/01/2022,15,1105.0,,,7087.8,2050.9,9911.3,4119.7,1001.7,6746.9,5008.8,,0.0
13/01/2022,16,1105.0,,,7088.8,2070.0,9922.1,4140.4,1117.2,6140.2,5016.0,,0.0
13/01/2022,17,1105.0,,,7088.8,2812.7,10100.6,4178.8,1129.2,4363.0,5016.7,,0.0
13/01/2022,18,1105.0,,,7088.8,5513.1,10355.2,4262.5,774.3,1609.2,5059.5,,0.0
13/01/2022,19,1105.0,,,7088.8,6584.0,10566.5,4344.0,256.5,140.7,5129.6,,1532.5
13/01/2022,20,1105.0,,,7089.7,6712.0,10574.0,4601.9,39.4,80.2,5122.7,,1670.1
13/01/2022,21,1105.0,,,7088.8,6236.2,10575.0,4845.5,33.2,6.9,5128.7,,1391.1
13/01/2022,22,1105.0,,,7089.7,5131.2,10500.2,4988.7,32.5,38.0,5099.1,,565.6
13/01/2022,23,1105.0,,,7088.8,3199.6,10133.0,5020.0,32.3,5.8,5068.0,,649.9
13/01/2022,24,1105.0,,,7089.7,2144.2,8836.1,5012.2,32.3,5.7,5020.9,,0.0
13/02/2022,1,1172.0,,,7092.4,2331.3,1556.0,5632.6,14.5,273.9,4634.7,,2543.0
13/02/2022,2,1172.0,,,7093.3,1342.4,935.0,6148.8,14.5,351.5,4625.3,,2543.0
13/02/2022,3,1052.0,,,7092.4,923.4,785.0,6506.7,14.5,351.1,4605.2,,2543.0
13/02/2022,4,1052.0,,,7093.3,634.1,785.0,6765.1,14.5,37.2,4576.6,,2543.0
13/02/2022,5,1033.1,,,7093.3,638.6,785.0,7145.4,14.5,5.4,4560.9,,2821.0
13/02/2022,6,1050.7,,,7093.3,633.6,785.0,7484.8,14.5,5.4,4564.9,,1801.0
13/02/2022,7,1050.7,,,7093.3,653.1,785.0,7734.3,12.5,5.4,4530.1,,1653.7
13/02/2022,8,1052.0,,,7093.3,873.0,785.0,8055.0,12.5,8.9,4557.8,,1381.8
13/02/2022,9,1050.7,,,7092.4,897.2,779.0,8528.5,12.7,348.9,4511.4,,1888.8
13/02/2022,10,1050.7,,,7092.4,768.7,779.0,9061.8,32.6,2192.2,4539.8,,1676.2
13/02/2022,11,1015.4,,,7092.4,763.1,779.0,9673.3,104.3,4462.6,4490.0,,2377.1
13/02/2022,12,852.0,,,7092.4,637.4,771.0,10500.6,261.5,5973.0,4421.2,,1981.9
13/02/2022,13,852.0,,,7091.4,541.5,771.0,11102.3,426.7,6730.0,4403.3,,644.6
13/02/2022,14,680.0,,,7090.4,510.4,771.0,11785.6,467.9,6756.3,4301.9,,1754.6
13/02/2022,15,680.0,,,7089.4,505.4,310.0,12289.0,438.7,6627.5,4235.3,,1597.6
13/02/2022,16,680.0,,,7088.4,493.4,310.0,12862.6,405.6,5874.4,4251.5,,152.5
13/02/2022,17,680.0,,,7088.4,489.1,494.4,13225.7,363.0,4398.8,4288.1,,3.2
13/02/2022,18,680.0,,,7087.4,563.1,771.0,13256.2,232.7,2146.7,4337.4,,939.5
13/02/2022,19,1023.4,,,7089.4,987.9,771.0,12968.9,92.7,417.8,4516.8,,1382.0
13/02/2022,20,1122.0,,,7090.4,1399.6,779.0,12709.2,21.7,31.2,4587.0,,1949.0
13/02/2022,21,1122.0,,,7090.4,1633.9,779.0,12560.5,15.2,7.7,4624.0,,2821.0
13/02/2022,22,1122.0,,,7091.4,1509.5,779.0,12470.6,14.7,114.7,4625.5,,2821.0
13/02/2022,23,1121.4,,,7092.3,1158.5,779.0,12347.6,14.6,6.2,4574.2,,2821.0
13/02/2022,24,1103.1,,,7091.4,804.0,779.0,12164.7,14.5,6.0,4561.0,,2821.0
13/03/2022,1,729.0,,,7088.4,1295.7,603.0,10282.0,13.9,5.3,4538.5,,602.8
13/03/2022,2,650.0,,,7088.4,900.7,542.0,10021.0,13.9,5.3,4525.6,,0.0
13/03/2022,3,600.0,,,7088.4,858.6,392.0,9872.6,13.9,5.2,4516.9,,155.2
13/03/2022,4,500.0,,,7089.3,852.1,392.0,9676.6,13.9,5.2,4497.0,,1962.8
13/03/2022,5,500.0,,,7088.4,851.1,412.0,9275.9,13.9,5.2,4459.8,,2432.0
13/03/2022,6,600.0,,,7089.3,849.8,452.0,8992.2,13.9,5.2,4477.8,,1304.5
13/03/2022,7,697.1,,,7089.3,1149.1,612.0,8516.8,13.9,5.2,4543.3,,0.0
13/03/2022,8,709.0,,,7091.3,1244.0,747.0,7892.3,14.6,76.6,4564.3,,0.0
13/03/2022,9,709.0,,,7090.4,1260.1,747.0,7759.6,14.7,1495.1,4568.2,,0.0
13/03/2022,10,827.0,,,7089.4,941.8,747.0,7676.1,42.7,4559.0,4615.8,,0.0
13/03/2022,11,730.0,,,7088.4,929.6,747.0,7800.2,229.8,6776.9,4521.6,,0.0
13/03/2022,12,709.0,,,7087.4,729.1,747.0,7978.0,443.4,8014.6,4519.4,,0.0
13/03/2022,13,709.0,,,7088.4,704.3,747.0,7610.0,650.7,8631.8,4497.4,,0.0
13/03/2022,14,827.0,,,7088.4,688.8,747.0,7060.3,690.2,8810.7,4615.4,,0.0
13/03/2022,15,827.0,,,7088.4,686.4,772.0,6351.7,728.9,8623.4,4485.5,,0.0
13/03/2022,16,789.0,,,7087.4,696.4,862.0,5520.8,756.1,7967.7,4482.8,,0.0
13/03/2022,17,827.0,,,7088.4,801.2,996.0,4854.9,753.1,6522.3,4483.7,,0.0
13/03/2022,18,797.0,,,7088.4,1185.1,1569.3,4126.8,597.0,4154.4,4662.7,,665.8
13/03/2022,19,827.0,,,7088.4,3389.8,3228.2,3792.4,336.4,1535.8,4715.3,,114.5
13/03/2022,20,827.0,,,7088.4,6352.4,3743.7,3688.8,79.9,498.8,4898.8,,545.2
13/03/2022,21,827.0,,,7088.4,6462.3,3742.8,3861.8,16.6,412.4,4904.2,,274.2
13/03/2022,22,827.0,,,7089.3,5883.6,3742.4,4268.1,15.6,356.0,4886.4,,1061.4
13/03/2022,23,827.0,,,7089.3,5416.8,3721.4,5087.0,15.3,355.5,4876.0,,0.0
13/03/2022,24,827.0,,,7088.4,4156.9,2508.2,5942.1,15.3,355.3,4849.2,,0.0
14/01/2022,1,805.0,,,7089.4,2123.4,6268.3,5348.2,12.6,113.3,5001.6,,853.0
14/01/2022,2,805.0,,,7089.4,1497.7,6071.5,5299.9,12.6,73.7,4804.0,,135.6
14/01/2022,3,805.0,,,7089.4,1457.6,5971.1,5205.4,12.6,37.1,4800.1,,0.0
14/01/2022,4,805.0,,,7088.4,1472.9,5941.3,5154.8,17.6,5.2,4799.3,,0.0
14/01/2022,5,805.0,,,7089.4,1472.4,5941.0,5091.8,28.6,7.2,4805.3,,0.0
14/01/2022,6,805.0,,,7089.4,1476.1,6041.0,4949.1,28.6,38.1,4812.8,,0.0
14/01/2022,7,925.0,,,7090.3,2264.7,8077.0,4717.0,28.6,116.3,4814.1,,1181.5
14/01/2022,8,1045.0,,,7089.4,2673.3,11241.2,4487.7,29.3,7.6,4990.3,,1669.5
14/01/2022,9,1108.0,,,7089.4,3615.8,11744.7,4423.4,29.4,185.6,5049.4,,2134.5
14/01/2022,10,1108.0,,,7089.4,3611.5,11553.0,4350.3,36.4,1976.9,5058.4,,1566.0
14/01/2022,11,1108.0,,,7089.4,2784.6,11479.5,4307.1,138.0,4968.5,4923.8,,19.7
14/01/2022,12,1108.0,,,7088.4,1873.6,10911.3,4134.7,594.4,6574.3,4916.7,,0.0
14/01/2022,13,1091.3,,,7088.4,1799.0,10903.1,4066.0,944.1,7117.5,4915.1,,0.0
14/01/2022,14,971.3,,,7089.4,1786.0,10886.7,3857.9,991.4,7174.2,4911.4,,0.0
14/01/2022,15,1151.3,,,7088.4,1785.6,10885.1,3650.6,1032.7,7018.5,4911.3,,0.0
14/01/2022,16,1108.0,,,7089.4,1850.4,10883.1,3442.9,1145.2,6382.4,4908.6,,0.0
14/01/2022,17,1108.0,,,7089.4,2128.7,11656.7,3247.0,1167.4,4560.8,4957.8,,0.0
14/01/2022,18,1108.0,,,7089.4,3841.9,11921.2,3046.5,823.0,1642.5,5081.5,,113.9
14/01/2022,19,1108.0,,,7089.4,6178.3,12475.1,3002.4,272.2,109.0,5105.5,,822.2
14/01/2022,20,1108.0,,,7090.3,6973.6,12482.2,2992.4,52.7,14.5,5127.1,,767.7
14/01/2022,21,1108.0,,,7089.4,7019.8,12486.7,2985.8,46.7,6.8,5126.6,,707.0
14/01/2022,22,1108.0,,,7090.3,5783.1,12490.9,2960.7,25.0,6.1,5105.3,,291.7
14/01/2022,23,1108.0,,,7089.4,4281.4,12493.4,2955.3,25.0,5.7,5092.7,,0.0
14/01/2022,24,1108.0,,,7090.3,2795.7,11101.3,2941.7,25.0,5.6,4914.2,,0.0
14/02/2022,1,650.0,,,7093.5,650.3,785.0,12121.3,4.5,5.4,4510.5,,2560.9
14/02/2022,2,600.0,,,7093.5,573.1,785.0,11809.5,4.5,5.4,4499.9,,1608.1
14/02/2022,3,500.0,,,7094.4,564.3,785.0,11642.7,4.5,5.4,4494.4,,983.1
14/02/2022,4,500.0,,,7094.4,561.8,686.0,11649.2,4.5,5.4,4373.3,,1297.3
14/02/2022,5,500.0,,,7094.4,558.5,592.4,11816.6,4.5,5.4,4363.4,,1228.8
14/02/2022,6,533.5,,,7094.4,559.5,785.0,12244.8,14.5,5.4,4494.5,,577.2
14/02/2022,7,756.5,,,7094.4,682.3,1015.0,12206.9,16.0,5.4,4563.7,,293.6
14/02/2022,8,807.0,,,7094.4,2368.8,1265.0,12086.9,22.5,41.5,4666.2,,1433.6
14/02/2022,9,807.0,,,7093.5,3810.2,1500.0,11874.3,26.8,640.0,4738.5,,1539.6
14/02/2022,10,807.0,,,7093.5,4421.4,1498.0,11846.0,46.4,3423.0,4714.9,,180.1
14/02/2022,11,807.0,,,7093.5,2394.5,1497.0,12169.8,316.8,6407.4,4692.1,,0.0
14/02/2022,12,807.0,,,7091.5,1299.7,1487.0,12703.6,776.0,7838.6,4632.3,,0.0
14/02/2022,13,737.7,,,7092.4,587.7,1353.0,13424.1,1185.9,8314.3,4575.3,,0.0
14/02/2022,14,702.4,,,7090.5,531.2,1349.0,14120.7,1218.9,8399.9,4590.1,,0.0
14/02/2022,15,667.7,,,7091.4,519.4,1348.0,14672.8,1196.9,8244.9,4585.1,,0.0
14/02/2022,16,650.0,,,7090.5,511.1,1346.0,14869.1,1197.7,7717.9,4563.2,,0.0
14/02/2022,17,702.4,,,7090.5,507.5,1423.0,14722.9,1155.2,6386.4,4585.6,,0.0
14/02/2022,18,807.0,,,7090.5,696.3,2268.0,14028.8,963.4,3564.3,4693.5,,0.0
14/02/2022,19,807.0,,,7092.4,3403.0,2668.4,13148.8,489.1,739.2,4741.9,,644.7
14/02/2022,20,807.0,,,7092.4,5726.6,2682.6,12388.2,130.7,112.1,4875.0,,788.2
14/02/2022,21,807.0,,,7091.5,5323.3,2685.9,12190.7,15.9,7.6,4776.0,,1715.5
14/02/2022,22,807.0,,,7092.4,3956.8,2688.0,12050.7,14.7,6.5,4731.2,,2250.0
14/02/2022,23,807.0,,,7092.4,2626.7,2691.3,11906.9,14.5,70.9,4737.5,,2250.0
14/02/2022,24,807.0,,,7091.5,792.0,2656.3,11738.5,14.5,5.9,4654.9,,1220.2
14/03/2022,1,827.0,,,6025.0,3278.7,2614.5,7510.9,29.8,407.5,4679.5,,0.0
14/03/2022,2,827.0,,,6025.0,1432.5,2294.1,8212.7,29.8,355.1,4669.6,,0.0
14/03/2022,3,827.0,,,6025.0,833.0,2004.0,8712.8,29.8,37.4,4558.7,,0.0
14/03/2022,4,789.0,,,6025.0,831.8,1775.1,9250.5,29.8,37.4,4571.1,,0.0
14/03/2022,5,730.0,,,6025.0,830.8,1685.7,9978.9,24.8,5.2,4554.3,,0.0
14/03/2022,6,827.0,,,6025.0,851.8,1889.1,10841.1,14.8,37.4,4566.0,,0.0
14/03/2022,7,827.0,,,6025.0,1538.5,2444.8,11619.1,14.8,158.4,4739.3,,0.0
14/03/2022,8,827.0,,,6027.0,3237.1,2937.1,12186.9,15.8,200.1,4815.7,,0.0
14/03/2022,9,827.0,,,6027.0,3533.8,2947.3,12659.7,15.9,700.1,4871.1,,521.9
14/03/2022,10,1007.0,,,6027.0,3502.1,2946.1,13097.7,15.8,1634.5,4877.4,,149.3
14/03/2022,11,1167.0,,,6025.0,2740.1,2946.6,13960.3,17.0,2458.6,4866.9,,0.0
14/03/2022,12,1167.0,,,6025.0,1251.2,2936.0,15035.5,20.0,3287.6,4861.3,,0.0
14/03/2022,13,1167.0,,,6025.0,937.0,2744.5,16057.1,21.7,3719.7,4840.8,,0.0
14/03/2022,14,1090.0,,,6025.0,952.4,2399.1,17038.4,24.4,3855.0,4672.6,,0.0
14/03/2022,15,1089.0,,,6025.0,732.4,2082.0,17512.9,27.2,3901.4,4669.6,,0.0
14/03/2022,16,1089.0,,,6024.0,732.4,2052.0,17793.4,40.1,3749.0,4665.4,,0.0
14/03/2022,17,1089.0,,,6025.0,740.1,2052.0,17893.0,50.7,3217.7,4684.3,,0.0
14/03/2022,18,1089.0,,,6025.0,874.7,2052.0,17859.8,34.2,2153.0,4698.2,,0.0
14/03/2022,19,1163.3,,,6025.0,1506.3,2326.9,17796.6,33.8,773.1,4738.7,,0.0
14/03/2022,20,1167.0,,,6025.0,2255.6,2791.3,17796.2,19.4,169.3,4865.3,,0.0
14/03/2022,21,1167.0,,,6025.0,2999.2,2920.1,17852.7,17.6,161.4,4927.2,,0.0
14/03/2022,22,1167.0,,,6025.0,2470.2,2920.9,17468.7,17.2,116.0,4916.1,,0.0
14/03/2022,23,1167.0,,,6025.0,1416.2,1871.5,16997.5,17.2,37.9,4804.6,,0.0
14/03/2022,24,1162.3,,,6025.0,982.0,1696.9,16607.7,17.1,5.5,4690.1,,0.0
15/01/2022,1,1108.0,,,7092.9,2053.2,3837.4,3972.5,23.9,113.4,4959.9,,2723.4
15/01/2022,2,1108.0,,,7092.9,1685.5,3942.5,4009.7,23.9,201.3,4952.9,,1609.6
15/01/2022,3,1108.0,,,7092.9,1581.0,3943.5,3912.2,23.9,156.8,4785.3,,1248.8
15/01/2022,4,1108.0,,,7091.9,1417.0,3944.0,3866.9,23.9,37.0,4753.7,,1604.5
15/01/2022,5,1108.0,,,7093.8,1393.1,3879.3,3850.4,23.9,5.2,4749.3,,1396.2
15/01/2022,6,1108.0,,,7092.9,1389.6,3989.2,3795.2,23.9,37.0,4725.2,,1173.6
15/01/2022,7,1108.0,,,7092.9,1542.2,4788.5,3720.3,23.9,73.6,4727.9,,756.1
15/01/2022,8,1108.0,,,7092.9,1938.3,5627.4,3531.0,23.9,7.6,4740.6,,680.1
15/01/2022,9,1108.0,,,7093.8,3442.8,5800.9,3392.5,24.1,271.7,4751.1,,2083.4
15/01/2022,10,1108.0,,,7092.9,3549.0,6255.7,3413.5,28.0,2176.7,4765.0,,2377.3
15/01/2022,11,1108.0,,,7091.9,3001.1,5787.0,3270.6,86.9,5226.9,4714.6,,1288.0
15/01/2022,12,1108.0,,,7091.9,1935.2,5783.4,3068.1,551.0,6860.6,4683.6,,158.4
15/01/2022,13,1108.0,,,7092.9,1672.2,5780.0,2778.3,871.7,7457.9,4662.6,,0.0
15/01/2022,14,1108.0,,,7092.9,1616.1,5775.8,2803.7,900.7,7567.4,4652.5,,300.3
15/01/2022,15,1108.0,,,7091.9,1630.0,5794.3,3021.7,952.3,7478.7,4649.3,,0.0
15/01/2022,16,1108.0,,,7092.9,1709.6,5882.4,3165.1,1098.1,6896.6,4654.8,,0.0
15/01/2022,17,1108.0,,,7091.9,1862.1,6535.2,3180.8,1208.4,4982.7,4667.0,,0.0
15/01/2022,18,1108.0,,,7092.9,3233.6,7010.9,3157.8,871.8,1815.7,4826.1,,1495.5
15/01/2022,19,1108.0,,,7092.9,6148.7,7026.0,3280.4,233.9,210.1,4869.4,,2024.5
15/01/2022,20,1108.0,,,7092.9,6042.6,7031.3,3436.8,46.3,110.2,4907.9,,1647.4
15/01/2022,21,1108.0,,,7093.8,5374.6,7032.1,3649.3,43.7,38.6,4884.8,,1777.6
15/01/2022,22,1108.0,,,7092.9,3698.9,7032.0,3838.6,42.4,6.1,4874.4,,3155.3
15/01/2022,23,1108.0,,,7092.9,3086.2,6568.3,4041.0,22.3,37.6,4862.1,,2074.6
15/01/2022,24,1108.0,,,7093.8,2349.5,5670.9,4244.0,22.3,5.6,4861.3,,1588.9
15/02/2022,1,807.0,,,7091.7,695.4,2329.1,12304.4,15.0,38.4,4730.1,,0.0
15/02/2022,2,807.0,,,7092.6,555.1,2162.0,11974.2,15.0,74.8,4691.1,,0.0
15/02/2022,3,807.0,,,7092.6,536.5,2112.0,11793.3,15.0,6.3,4685.3,,0.0
15/02/2022,4,807.0,,,7092.6,533.1,2082.0,11686.8,15.0,6.1,4672.7,,0.0
15/02/2022,5,803.3,,,7093.6,531.6,2082.0,11460.7,15.0,8.1,4639.8,,0.0
15/02/2022,6,803.3,,,7095.6,554.9,2176.0,11103.8,15.0,7.7,4651.7,,644.4
15/02/2022,7,807.0,,,7096.6,736.1,2785.1,10551.0,15.0,75.9,4668.3,,1096.0
15/02/2022,8,807.0,,,7096.6,3075.5,3781.2,9696.3,20.0,80.1,4850.5,,1114.4
15/02/2022,9,807.0,,,7095.7,4707.4,3775.1,9021.4,24.4,921.7,4864.7,,906.1
15/02/2022,10,807.0,,,7095.7,3783.9,3772.0,8382.2,38.9,4236.7,4846.1,,584.7
15/02/2022,11,807.0,,,7095.7,1066.7,3612.1,8122.5,393.3,7335.4,4721.7,,2206.3
15/02/2022,12,807.0,,,7095.7,677.4,3573.6,8662.2,1062.0,8628.6,4705.3,,392.5
15/02/2022,13,807.0,,,7095.7,534.2,3384.9,9405.1,1398.4,9103.0,4683.2,,0.0
15/02/2022,14,802.3,,,7096.6,542.9,3321.3,10273.2,1402.3,9208.7,4633.5,,507.8
15/02/2022,15,802.3,,,7095.7,535.5,3140.2,10760.9,1372.3,9049.9,4629.3,,0.0
15/02/2022,16,802.3,,,7095.7,541.5,3318.1,10966.5,1398.7,8427.2,4626.2,,0.0
15/02/2022,17,802.3,,,7095.7,546.8,3320.5,10845.9,1417.1,6995.6,4677.8,,122.4
15/02/2022,18,807.0,,,7095.7,681.6,3446.2,10431.4,1250.2,3900.2,4757.1,,225.2
15/02/2022,19,807.0,,,7095.7,1905.2,3746.2,9924.5,614.9,757.3,4817.8,,2636.0
15/02/2022,20,807.0,,,7095.7,4315.0,3765.1,9696.4,169.8,102.4,4922.9,,2636.0
15/02/2022,21,807.0,,,7096.6,5021.1,3768.9,9917.5,32.7,117.2,4904.9,,2636.0
15/02/2022,22,807.0,,,7096.6,3930.1,3766.5,10222.6,31.0,116.0,4885.5,,2636.0
15/02/2022,23,807.0,,,7096.6,1335.2,3769.2,10387.3,30.7,114.1,4765.7,,2636.0
15/02/2022,24,807.0,,,7096.6,595.7,2782.8,10706.1,30.5,5.9,4721.1,,2335.8
15/03/2022,1,1089.0,,,6026.0,1198.6,1282.0,15074.8,13.0,5.4,4631.0,,0
15/03/2022,2,990.0,,,6026.0,632.5,1282.0,14886.2,13.0,5.4,4606.1,,0
15/03/2022,3,990.0,,,6026.0,629.1,1282.0,14697.9,13.0,5.2,4567.4,,0
15/03/2022,4,990.0,,,6026.0,628.0,1282.0,14395.2,13.0,5.2,4571.0,,0
15/03/2022,5,990.0,,,6026.0,637.7,1302.0,14088.2,13.0,5.2,4580.4,,0
15/03/2022,6,990.0,,,6026.0,652.8,1342.0,13969.3,13.0,5.2,4615.9,,0
15/03/2022,7,1028.0,,,6026.0,1317.4,1796.7,13777.0,13.0,7.6,4673.9,,0
15/03/2022,8,1227.0,,,6026.0,3042.2,2624.0,13647.6,13.4,102.1,4747.2,,0
15/03/2022,9,1287.0,,,6026.0,3843.8,2808.3,13542.2,13.7,1220.7,4772.5,,0
15/03/2022,10,1347.0,,,6026.0,3817.3,2800.7,13256.3,20.3,3173.8,4774.1,,0
15/03/2022,11,1367.0,,,6026.0,3384.9,2747.6,12952.7,65.9,4489.9,4764.3,,0
15/03/2022,12,1367.0,,,6024.0,3116.9,1949.3,12946.1,101.6,5268.4,4740.8,,0
